Taken by Alex and Dennis 2/20/15

AccelX, AccelY, AccelZ, Roll, Pitch, Heading
-6.237, -10.787, -1.294, -59.438, -150.141, 0.000
-14.318, -2.746, -3.334, -10.580, -106.788, 0.000
-8.198, 9.375, -0.706, 48.726, -138.911, 0.000
2.197, 8.041, 2.746, 66.381, 14.494, 0.000
8.041, 0.981, 2.432, 6.658, 71.939, 0.000
7.728, -5.296, 2.236, -33.356, 53.356, 0.000
5.531, -8.904, 1.765, -56.895, 31.353, 0.000
3.609, -9.885, 1.020, -69.224, 19.959, 0.000
1.804, -10.474, 0.510, -79.850, 9.764, 0.000
1.726, -10.748, 0.157, -80.840, 9.122, 0.000
2.275, -9.885, 0.745, -76.385, 12.926, 0.000
2.118, -10.003, 0.785, -77.275, 11.921, 0.000
2.157, -9.885, 0.667, -77.132, 12.285, 0.000
1.961, -9.611, 0.706, -77.762, 11.504, 0.000
2.236, -9.924, 0.667, -76.770, 12.669, 0.000
2.001, -9.728, 0.902, -77.287, 11.572, 0.000
2.118, -9.650, 0.824, -76.747, 12.337, 0.000
2.864, -9.493, 0.863, -72.513, 16.721, 0.000
1.451, -9.885, 0.431, -81.291, 8.345, 0.000
-0.314, -9.767, 0.157, -87.943, -1.840, 0.000
-4.746, -9.257, -1.020, -62.327, -152.995, 0.000
-8.041, -6.002, -1.608, -36.198, -127.692, 0.000
-10.277, -1.726, -1.687, -9.410, -103.215, 0.000
-9.767, 4.197, -1.255, 23.084, -114.157, 0.000
-5.492, 9.257, 0.824, 59.042, -30.578, 0.000
1.451, 9.885, 2.471, 73.832, 8.107, 0.000
6.982, 2.550, 2.903, 18.634, 61.043, 0.000
4.786, -7.335, 1.648, -55.395, 32.479, 0.000
-4.080, -9.728, -0.628, -67.009, -157.291, 0.000
-12.513, -3.020, -2.393, -13.338, -107.116, 0.000
-10.199, 6.982, -0.941, 34.283, -124.637, 0.000
-0.078, 7.924, 2.314, 73.709, -0.545, 0.000
4.864, -3.413, 1.922, -33.125, 51.158, 0.000
-5.139, -11.846, -1.451, -65.737, -156.705, 0.000
-14.906, -1.334, -2.079, -5.064, -99.409, 0.000
-8.473, 10.120, 0.314, 50.044, -39.923, 0.000
2.746, 0.785, 0.745, 15.416, 68.491, 0.000
-7.100, -8.708, -1.255, -50.377, -141.097, 0.000
-19.143, 0.392, -2.432, 1.165, -97.333, 0.000
-7.296, 8.591, 1.373, 49.166, -39.986, 0.000
-3.177, -5.688, 0.824, -60.011, -28.936, 0.000
-19.888, -4.590, -4.158, -12.729, -107.296, 0.000
-10.748, 9.140, -0.392, 40.358, -130.403, 0.000
-6.159, -7.885, -2.314, -50.157, -143.149, 0.000
-20.006, -0.118, -6.708, -0.320, -108.539, 0.000
-9.885, 5.452, -2.628, 28.061, -121.480, 0.000
-16.318, -11.846, -2.942, -35.544, -126.797, 0.000
-20.006, 7.335, -4.511, 19.681, -113.290, 0.000
-10.866, -6.276, -1.216, -29.857, -120.471, 0.000
-20.006, 0.863, -6.237, 2.358, -107.471, 0.000
-13.062, 0.000, -0.667, 0.000, -92.922, 0.000
-20.006, -3.099, -8.434, -8.123, -114.186, 0.000
-16.279, -0.314, -3.413, -1.081, -101.888, 0.000
-20.006, -0.902, -7.963, -2.399, -111.830, 0.000
-19.849, -2.471, -6.355, -6.762, -108.958, 0.000
-20.006, 0.118, -7.767, 0.314, -111.220, 0.000
-20.006, -5.609, -7.492, -14.713, -115.072, 0.000
-20.006, 10.827, -9.218, 26.174, -125.404, 0.000
-20.006, -8.787, -10.827, -21.120, -124.876, 0.000
-20.006, 2.118, -7.806, 5.633, -112.014, 0.000
-20.006, 1.334, -11.925, 3.277, -120.955, 0.000
-20.006, -10.787, -11.297, -25.151, -127.983, 0.000
-20.006, 0.745, -7.963, 1.982, -111.790, 0.000
-20.006, 11.690, -13.455, 25.867, -131.699, 0.000
-20.006, -8.826, -15.495, -19.229, -131.712, 0.000
-20.006, -11.533, -13.847, -25.361, -132.012, 0.000
-20.006, 5.217, -12.827, 12.382, -124.690, 0.000
-20.006, 3.844, -17.377, 8.254, -131.657, 0.000
-20.006, -8.708, -13.023, -20.042, -128.065, 0.000
-20.006, -11.376, -15.495, -24.207, -133.856, 0.000
-20.006, 2.197, -11.336, 5.457, -119.994, 0.000
-20.006, 6.276, -14.122, 14.376, -127.685, 0.000
-20.006, -2.354, -19.770, -4.783, -134.863, 0.000
-20.006, 6.237, -16.711, 13.456, -131.720, 0.000
-20.006, -9.101, -17.417, -18.937, -134.488, 0.000
-20.006, -12.749, -12.513, -28.381, -131.763, 0.000
-20.006, -6.786, -12.945, -15.897, -126.151, 0.000
-20.006, 4.158, -17.220, 8.952, -131.526, 0.000
-20.006, -1.608, -20.006, -3.254, -135.092, 0.000
-20.006, -11.729, -20.006, -22.517, -139.217, 0.000
-20.006, -7.139, -12.160, -16.959, -125.178, 0.000
-20.006, 7.532, -11.140, 18.207, -123.908, 0.000
-20.006, -3.452, -14.906, -7.878, -127.409, 0.000
-20.006, 0.941, -11.180, 2.352, -119.284, 0.000
-20.006, -13.376, -14.553, -28.400, -134.656, 0.000
-20.006, 16.750, -12.749, 35.225, -136.457, 0.000
-20.006, -6.904, -15.495, -15.261, -130.295, 0.000
-20.006, -10.317, -16.671, -21.612, -134.421, 0.000
-20.006, 6.198, -14.553, 14.065, -128.332, 0.000
-20.006, -0.275, -15.887, -0.616, -128.458, 0.000
-20.006, -2.707, -16.004, -6.031, -129.054, 0.000
-20.006, -5.021, -19.613, -10.161, -135.342, 0.000
-20.006, -4.864, -14.200, -11.214, -126.881, 0.000
-20.006, -17.652, -11.729, -37.278, -136.651, 0.000
-20.006, -0.902, -13.651, -2.133, -124.366, 0.000
-20.006, -0.431, -15.965, -0.966, -128.601, 0.000
-20.006, -7.178, -16.083, -15.624, -131.360, 0.000
-20.006, -0.549, -17.024, -1.198, -130.412, 0.000
-20.006, -0.275, -15.495, -0.622, -127.762, 0.000
-20.006, 5.060, -14.828, 11.487, -128.066, 0.000
-20.006, -5.217, -19.417, -10.599, -135.143, 0.000
-20.006, -17.574, -16.436, -34.166, -140.259, 0.000
-20.006, 8.238, -13.533, 18.832, -128.377, 0.000
-20.006, 15.181, -13.886, 31.938, -135.802, 0.000
-20.006, -2.118, -18.319, -4.465, -132.669, 0.000
-20.006, -9.297, -17.377, -19.333, -134.571, 0.000
-20.006, -9.257, -20.006, -18.119, -137.775, 0.000
-20.006, -3.883, -16.436, -8.530, -130.171, 0.000
-20.006, 3.923, -12.396, 9.463, -123.020, 0.000
-20.006, 7.335, -17.966, 15.259, -134.128, 0.000
-20.006, 0.667, -18.123, 1.415, -132.192, 0.000
-20.006, -7.610, -19.182, -15.353, -135.889, 0.000
-20.006, -9.924, -20.006, -19.330, -138.145, 0.000
-20.006, -6.472, -16.828, -13.906, -132.027, 0.000
-20.006, -8.159, -15.769, -17.760, -131.589, 0.000
-20.006, -1.294, -18.515, -2.719, -132.854, 0.000
-20.006, 2.785, -19.378, 5.710, -134.380, 0.000
-20.006, 8.277, -20.006, 16.307, -137.261, 0.000
-20.006, 5.413, -20.006, 10.832, -136.012, 0.000
-20.006, -3.766, -20.006, -7.582, -135.499, 0.000
-20.006, -9.689, -20.006, -18.904, -138.013, 0.000
-20.006, -20.006, -20.006, -35.264, -144.736, 0.000
-20.006, -11.729, -20.006, -22.517, -139.217, 0.000
-20.006, -7.335, -18.672, -15.006, -135.079, 0.000
-20.006, -3.138, -15.887, -7.003, -128.989, 0.000
-20.006, 4.864, -18.868, 10.031, -134.245, 0.000
-20.006, 2.354, -19.535, 4.811, -134.524, 0.000
-20.006, 3.923, -20.006, 7.894, -135.540, 0.000
-20.006, -6.669, -20.006, -13.263, -136.508, 0.000
-20.006, -12.317, -14.122, -26.702, -133.127, 0.000
-20.006, -0.667, -17.064, -1.453, -130.484, 0.000
-20.006, 2.981, -14.867, 6.821, -127.160, 0.000
-20.006, 6.786, -17.220, 14.418, -132.775, 0.000
-20.006, -2.785, -19.064, -5.755, -133.922, 0.000
-20.006, -4.943, -18.986, -10.160, -134.440, 0.000
-20.006, -8.394, -17.691, -17.450, -134.387, 0.000
-20.006, 4.668, -13.259, 11.006, -125.093, 0.000
-20.006, 1.177, -11.101, 2.944, -119.162, 0.000
-20.006, 8.983, -17.495, 18.675, -134.510, 0.000
-20.006, -11.219, -18.829, -22.213, -137.611, 0.000
-20.006, -12.043, -16.122, -25.113, -135.168, 0.000
-20.006, 0.157, -10.317, 0.399, -117.282, 0.000
-20.006, 9.650, -13.572, 21.760, -129.775, 0.000
-20.006, -1.412, -18.790, -2.945, -133.285, 0.000
-20.006, -8.081, -13.847, -18.373, -128.708, 0.000
-20.006, -5.923, -12.866, -13.984, -125.299, 0.000
-20.006, 7.806, -14.318, 17.605, -129.185, 0.000
-20.006, 6.943, -14.514, 15.691, -128.807, 0.000
-20.006, -4.943, -18.005, -10.406, -133.024, 0.000
-20.006, -13.494, -14.278, -28.768, -134.480, 0.000
-20.006, 2.628, -12.003, 6.427, -121.559, 0.000
-20.006, -1.020, -14.514, -2.363, -126.028, 0.000
-20.006, -9.611, -13.141, -21.876, -129.138, 0.000
-20.006, -6.394, -9.767, -16.024, -120.265, 0.000
-20.006, 13.533, -10.787, 30.771, -130.862, 0.000
-20.006, -7.649, -12.827, -17.842, -126.742, 0.000
-20.006, -1.059, -6.198, -2.895, -107.448, 0.000
-20.006, 9.885, -10.827, 23.488, -126.235, 0.000
-20.006, -12.239, -9.767, -28.799, -128.051, 0.000
-20.006, 3.060, -5.570, 8.381, -107.624, 0.000
-20.006, -4.864, -9.493, -12.389, -118.065, 0.000
-16.161, -2.118, -4.864, -7.154, -108.174, 0.000
-20.006, -0.667, -8.355, -1.762, -112.732, 0.000
-9.061, 2.079, -2.393, 12.508, -109.281, 0.000
-20.006, -6.982, -5.217, -18.661, -113.542, 0.000
-11.768, 6.825, -1.687, 29.862, -120.856, 0.000
-6.825, -9.218, -1.804, -52.553, -143.997, 0.000
-19.143, -1.804, -2.511, -5.339, -99.175, 0.000
-5.099, 8.041, 0.196, 57.600, -32.373, 0.000
3.295, -3.766, 2.471, -42.436, 36.187, 0.000
-5.452, -10.160, -1.373, -61.038, -151.994, 0.000
-11.925, -3.962, -2.550, -17.999, -111.559, 0.000
-10.277, 3.217, -1.294, 17.251, -108.643, 0.000
-4.590, 8.473, 0.981, 61.018, -28.284, 0.000
0.157, 9.689, 1.804, 79.411, 0.912, 0.000
3.295, 8.277, 2.746, 62.606, 20.699, 0.000
4.433, 8.669, 2.707, 59.074, 26.016, 0.000
3.060, 9.571, 2.589, 67.278, 17.149, 0.000
3.295, 9.140, 2.589, 65.369, 19.130, 0.000
3.413, 8.826, 2.746, 63.605, 20.265, 0.000
3.256, 9.257, 2.628, 65.678, 18.692, 0.000
2.903, 9.297, 2.511, 67.569, 16.775, 0.000
3.413, 9.571, 2.628, 65.771, 18.975, 0.000
3.687, 9.611, 2.746, 64.435, 20.250, 0.000
4.158, 9.767, 2.942, 62.459, 22.176, 0.000
6.119, 8.081, 3.295, 49.302, 35.039, 0.000
6.865, -0.863, 2.746, -6.658, 67.252, 0.000
-3.256, -8.473, -0.902, -68.261, -159.088, 0.000
-18.554, -2.197, -4.119, -6.593, -104.122, 0.000
-11.690, 11.297, 0.196, 44.018, -45.973, 0.000
-10.042, -10.434, -0.981, -45.962, -136.223, 0.000
-20.006, 1.059, -6.825, 2.868, -109.048, 0.000
-20.006, -3.256, -11.023, -8.112, -119.878, 0.000
-20.006, 10.003, -10.277, 23.977, -125.636, 0.000
-20.006, 1.530, -3.452, 4.309, -100.688, 0.000
-20.006, -1.059, -10.395, -2.690, -117.578, 0.000
-20.006, -10.042, -8.473, -24.807, -123.296, 0.000
-20.006, 13.180, -9.414, 30.800, -128.995, 0.000
-20.006, -11.258, -12.199, -25.662, -129.685, 0.000
-20.006, -2.236, -7.257, -5.998, -110.785, 0.000
-20.006, 7.178, -9.297, 18.025, -120.418, 0.000
-20.006, -2.628, -14.945, -6.008, -127.181, 0.000
-20.006, -11.729, -12.356, -26.510, -130.417, 0.000
-20.006, 1.804, -12.827, 4.342, -122.923, 0.000
-20.006, 6.355, -16.201, 13.867, -131.019, 0.000
-20.006, 0.000, -19.927, 0.000, -134.887, 0.000
-20.006, -11.336, -19.966, -21.855, -138.934, 0.000
-20.006, -11.258, -18.397, -22.500, -137.153, 0.000
-20.006, -8.983, -17.260, -18.777, -134.204, 0.000
-20.006, -1.687, -18.280, -3.562, -132.540, 0.000
-20.006, 0.785, -19.456, 1.610, -134.226, 0.000
-20.006, 8.787, -20.006, 17.253, -137.523, 0.000
-20.006, 20.006, -18.672, 36.169, -143.831, 0.000
-20.006, 14.239, -20.006, 26.716, -140.830, 0.000
-20.006, -10.434, -20.006, -20.244, -138.438, 0.000
-20.006, -9.532, -20.006, -18.619, -137.925, 0.000
-20.006, -17.064, -20.006, -31.095, -142.735, 0.000
-20.006, -9.218, -19.809, -18.130, -137.522, 0.000
-20.006, -0.275, -20.006, -0.556, -135.003, 0.000
-20.006, -2.197, -20.006, -4.440, -135.172, 0.000
-20.006, -10.866, -20.006, -21.010, -138.693, 0.000
-20.006, -9.297, -20.006, -18.190, -137.796, 0.000
-20.006, -8.669, -20.006, -17.036, -137.462, 0.000
-20.006, 5.217, -20.006, 10.448, -135.942, 0.000
-20.006, 4.158, -20.006, 8.361, -135.606, 0.000
-20.006, 6.041, -20.006, 12.053, -136.250, 0.000
-20.006, 2.942, -20.006, 5.937, -135.306, 0.000
-20.006, 5.099, -20.006, 10.217, -135.902, 0.000
-20.006, -13.572, -20.006, -25.628, -140.391, 0.000
-20.006, -14.514, -20.006, -27.158, -141.013, 0.000
-20.006, -7.296, -20.006, -14.461, -136.788, 0.000
-20.006, -1.765, -20.006, -3.570, -135.111, 0.000
-20.006, 4.236, -20.006, 8.516, -135.628, 0.000
-20.006, 15.651, -20.006, 28.952, -141.776, 0.000
-20.006, 5.884, -20.006, 11.748, -136.188, 0.000
-20.006, -1.177, -15.651, -2.653, -128.116, 0.000
-20.006, -1.569, -20.006, -3.174, -135.088, 0.000
-20.006, 8.865, -19.927, 17.430, -137.471, 0.000
-20.006, 15.455, -20.006, 28.647, -141.644, 0.000
-20.006, 7.139, -20.006, 14.162, -136.716, 0.000
-20.006, 2.275, -20.006, 4.598, -135.184, 0.000
-20.006, 10.238, -16.004, 21.783, -133.522, 0.000
-20.006, 6.119, -19.103, 12.474, -135.077, 0.000
-20.006, 4.550, -20.006, 9.137, -135.722, 0.000
-20.006, 0.235, -18.201, 0.499, -132.298, 0.000
-20.006, 7.335, -20.006, 14.535, -136.806, 0.000
-20.006, 8.865, -20.006, 17.398, -137.565, 0.000
-20.006, 9.493, -20.006, 18.548, -137.904, 0.000
-20.006, 7.296, -20.006, 14.461, -136.788, 0.000
-20.006, -2.471, -20.006, -4.992, -135.217, 0.000
-20.006, 3.295, -20.006, 6.643, -135.383, 0.000
-20.006, 5.452, -20.006, 10.908, -136.026, 0.000
-20.006, 1.177, -20.006, 2.382, -135.049, 0.000
-20.006, 7.335, -20.006, 14.535, -136.806, 0.000
-20.006, 4.943, -20.006, 9.909, -135.849, 0.000
-20.006, 2.903, -20.006, 5.858, -135.298, 0.000
-20.006, -5.217, -20.006, -10.448, -135.942, 0.000
-20.006, -3.962, -20.006, -7.972, -135.551, 0.000
-20.006, 3.766, -20.006, 7.582, -135.499, 0.000
-20.006, -1.569, -20.006, -3.174, -135.088, 0.000
-20.006, -0.353, -20.006, -0.715, -135.004, 0.000
-20.006, 0.196, -20.006, 0.397, -135.001, 0.000
-20.006, 17.299, -20.006, 31.443, -142.895, 0.000
-20.006, 6.080, -20.006, 12.129, -136.265, 0.000
-20.006, 7.924, -20.006, 15.646, -137.086, 0.000
-20.006, 4.590, -20.006, 9.214, -135.735, 0.000
-20.006, 7.688, -20.006, 15.203, -136.972, 0.000
-20.006, -3.177, -15.808, -7.103, -128.869, 0.000
-20.006, 2.824, -20.006, 5.701, -135.283, 0.000
-20.006, 4.629, -20.006, 9.292, -135.747, 0.000
-20.006, -3.530, -20.006, -7.113, -135.439, 0.000
-20.006, -5.727, -20.006, -11.444, -136.128, 0.000
-20.006, -8.316, -20.006, -16.380, -137.281, 0.000
-20.006, -6.237, -20.006, -12.432, -136.328, 0.000
-20.006, -8.081, -20.006, -15.940, -137.163, 0.000
-20.006, -13.886, -20.006, -26.143, -140.597, 0.000
-20.006, -4.825, -20.006, -9.678, -135.810, 0.000
-20.006, 2.471, -20.006, 4.992, -135.217, 0.000
-20.006, 1.765, -20.006, 3.570, -135.111, 0.000
-20.006, 6.355, -20.006, 12.659, -136.376, 0.000
-20.006, 7.688, -20.006, 15.203, -136.972, 0.000
-20.006, 4.080, -20.006, 8.205, -135.584, 0.000
-20.006, 5.217, -20.006, 10.448, -135.942, 0.000
-20.006, 13.769, -20.006, 25.950, -140.520, 0.000
-20.006, 3.373, -20.006, 6.800, -135.402, 0.000
-20.006, 1.844, -20.006, 3.728, -135.121, 0.000
-20.006, 7.728, -20.006, 15.277, -136.990, 0.000
-20.006, 4.707, -20.006, 9.446, -135.772, 0.000
-20.006, 4.354, -20.006, 8.749, -135.663, 0.000
-20.006, 4.707, -20.006, 9.446, -135.772, 0.000
-20.006, 2.432, -20.006, 4.913, -135.210, 0.000
-20.006, -4.158, -20.006, -8.361, -135.606, 0.000
-20.006, -4.825, -20.006, -9.678, -135.810, 0.000
-20.006, -0.157, -20.006, -0.318, -135.001, 0.000
-20.006, 10.317, -17.927, 21.010, -135.954, 0.000
-20.006, -3.923, -20.006, -7.894, -135.540, 0.000
-20.006, -6.276, -20.006, -12.508, -136.344, 0.000
-20.006, -10.317, -20.006, -20.034, -138.370, 0.000
-20.006, -10.748, -20.006, -20.802, -138.623, 0.000
-20.006, -10.474, -19.535, -20.535, -137.932, 0.000
-20.006, -5.139, -20.006, -10.294, -135.915, 0.000
-20.006, -6.982, -20.006, -13.863, -136.646, 0.000
-20.006, -0.667, -20.006, -1.350, -135.016, 0.000
-20.006, -2.001, -18.554, -4.193, -133.010, 0.000
-20.006, -0.118, -20.006, -0.238, -135.001, 0.000
-20.006, 4.590, -18.240, 9.622, -133.234, 0.000
-20.006, 3.334, -20.006, 6.721, -135.392, 0.000
-20.006, -2.432, -20.006, -4.913, -135.210, 0.000
-20.006, 5.060, -20.006, 10.140, -135.888, 0.000
-20.006, 15.377, -20.006, 28.524, -141.591, 0.000
-20.006, 0.118, -20.006, 0.238, -135.001, 0.000
-20.006, 5.374, -20.006, 10.755, -135.998, 0.000
-20.006, 13.494, -20.006, 25.499, -140.340, 0.000
-20.006, 17.848, -20.006, 32.246, -143.270, 0.000
-20.006, 0.706, -20.006, 1.430, -135.018, 0.000
-20.006, -0.706, -20.006, -1.430, -135.018, 0.000
-20.006, -7.414, -20.006, -14.684, -136.842, 0.000
-20.006, -3.256, -20.006, -6.565, -135.374, 0.000
-20.006, -2.275, -20.006, -4.598, -135.184, 0.000
-20.006, 1.098, -20.006, 2.223, -135.043, 0.000
-20.006, 1.294, -16.907, 2.829, -130.284, 0.000
-20.006, -5.609, -20.006, -11.214, -136.084, 0.000
-20.006, 5.452, -20.006, 10.908, -136.026, 0.000
-20.006, -0.314, -20.006, -0.635, -135.004, 0.000
-20.006, 3.177, -19.927, 6.420, -135.247, 0.000
-20.006, -3.570, -20.006, -7.191, -135.449, 0.000
-20.006, -2.471, -20.006, -4.992, -135.217, 0.000
-20.006, -1.844, -20.006, -3.728, -135.121, 0.000
-20.006, -10.277, -20.006, -19.964, -138.347, 0.000
-20.006, -12.160, -20.006, -23.259, -139.485, 0.000
-20.006, -6.159, -20.006, -12.280, -136.296, 0.000
-20.006, -7.571, -20.006, -14.981, -136.916, 0.000
-20.006, -5.099, -20.006, -10.217, -135.902, 0.000
-20.006, 0.510, -19.260, 1.052, -133.923, 0.000
-20.006, 2.118, -19.966, 4.286, -135.104, 0.000
-20.006, 6.355, -20.006, 12.659, -136.376, 0.000
-20.006, 11.454, -20.006, 22.041, -139.048, 0.000
-20.006, 6.708, -20.006, 13.338, -136.525, 0.000
-20.006, 4.354, -20.006, 8.749, -135.663, 0.000
-20.006, 7.649, -20.006, 15.129, -136.953, 0.000
-20.006, 1.804, -20.006, 3.649, -135.116, 0.000
-20.006, -0.275, -20.006, -0.556, -135.003, 0.000
-20.006, -8.473, -20.006, -16.672, -137.361, 0.000
-20.006, -8.081, -20.006, -15.940, -137.163, 0.000
-20.006, -7.610, -20.006, -15.055, -136.934, 0.000
-20.006, -9.885, -20.006, -19.259, -138.123, 0.000
-20.006, -11.886, -20.006, -22.787, -139.314, 0.000
-20.006, -11.140, -20.006, -21.493, -138.857, 0.000
-20.006, -10.905, -20.006, -21.079, -138.716, 0.000
-20.006, -3.491, -20.006, -7.035, -135.430, 0.000
-20.006, -3.805, -20.006, -7.660, -135.509, 0.000
-20.006, 5.688, -20.006, 11.367, -136.113, 0.000
-20.006, 8.904, -20.006, 17.470, -137.585, 0.000
-20.006, 7.257, -20.006, 14.386, -136.770, 0.000
-20.006, 6.394, -20.006, 12.735, -136.393, 0.000
-20.006, 3.805, -20.006, 7.660, -135.509, 0.000
-20.006, 10.434, -20.006, 20.244, -138.438, 0.000
-20.006, 3.805, -20.006, 7.660, -135.509, 0.000
-20.006, 11.180, -19.927, 21.600, -138.796, 0.000
-20.006, 9.728, -20.006, 18.975, -138.035, 0.000
-20.006, 3.373, -20.006, 6.800, -135.402, 0.000
-20.006, 5.217, -20.006, 10.448, -135.942, 0.000
-20.006, 19.417, -20.006, 34.462, -144.338, 0.000
-20.006, 11.297, -20.006, 21.767, -138.952, 0.000
-20.006, 6.629, -20.006, 13.187, -136.492, 0.000
-20.006, 15.691, -20.006, 29.012, -141.802, 0.000
-20.006, 7.178, -20.006, 14.237, -136.734, 0.000
-20.006, -0.235, -20.006, -0.477, -135.002, 0.000
-20.006, -2.667, -20.006, -5.386, -135.252, 0.000
-20.006, 0.549, -20.006, 1.112, -135.011, 0.000
-20.006, 14.788, -20.006, 27.596, -141.196, 0.000
-20.006, 3.570, -20.006, 7.191, -135.449, 0.000
-20.006, -7.453, -18.515, -15.292, -134.933, 0.000
-20.006, 3.177, -20.006, 6.408, -135.357, 0.000
-20.006, -3.570, -20.006, -7.191, -135.449, 0.000
-20.006, -8.591, -20.006, -16.890, -137.421, 0.000
-20.006, -6.355, -20.006, -12.659, -136.376, 0.000
-20.006, -11.140, -20.006, -21.493, -138.857, 0.000
-20.006, -6.433, -20.006, -12.810, -136.409, 0.000
-20.006, -13.612, -20.006, -25.693, -140.417, 0.000
-20.006, 0.941, -20.006, 1.906, -135.032, 0.000
-20.006, -1.883, -20.006, -3.807, -135.126, 0.000
-20.006, -1.765, -20.006, -3.570, -135.111, 0.000
-20.006, 0.863, -20.006, 1.747, -135.027, 0.000
-20.006, 3.923, -20.006, 7.894, -135.540, 0.000
-20.006, -20.006, -20.006, -35.264, -144.736, 0.000
-20.006, -6.237, -20.006, -12.432, -136.328, 0.000
-20.006, -13.808, -20.006, -26.014, -140.545, 0.000
-20.006, -11.180, -20.006, -21.561, -138.881, 0.000
-20.006, -10.474, -20.006, -20.314, -138.461, 0.000
-20.006, -12.043, -20.006, -23.057, -139.412, 0.000
-20.006, -6.041, -20.006, -12.053, -136.250, 0.000
-20.006, -1.491, -20.006, -3.016, -135.079, 0.000
-20.006, -3.177, -20.006, -6.408, -135.357, 0.000
-20.006, 4.590, -20.006, 9.214, -135.735, 0.000
-20.006, 0.353, -20.006, 0.715, -135.004, 0.000
-20.006, 3.060, -20.006, 6.172, -135.331, 0.000
-20.006, 11.846, -20.006, 22.720, -139.289, 0.000
-20.006, 8.198, -20.006, 16.160, -137.221, 0.000
-20.006, 8.748, -20.006, 17.181, -137.503, 0.000
-20.006, 6.865, -20.006, 13.638, -136.594, 0.000
-20.006, 3.060, -20.006, 6.172, -135.331, 0.000
-20.006, 7.061, -20.006, 14.013, -136.681, 0.000
-20.006, 5.806, -20.006, 11.596, -136.158, 0.000
-20.006, 9.493, -20.006, 18.548, -137.904, 0.000
-20.006, -1.412, -19.849, -2.869, -134.847, 0.000
-20.006, 8.002, -20.006, 15.793, -137.124, 0.000
-20.006, 5.923, -20.006, 11.825, -136.203, 0.000
-20.006, 5.688, -20.006, 11.367, -136.113, 0.000
-20.006, -0.157, -20.006, -0.318, -135.001, 0.000
-20.006, 4.668, -20.006, 9.369, -135.759, 0.000
-20.006, 6.590, -20.006, 13.112, -136.475, 0.000
-20.006, 2.393, -20.006, 4.834, -135.203, 0.000
-20.006, -9.493, -20.006, -18.548, -137.904, 0.000
-20.006, -15.730, -20.006, -29.073, -141.829, 0.000
-20.006, -10.866, -20.006, -21.010, -138.693, 0.000
-20.006, -9.179, -20.006, -17.975, -137.732, 0.000
-20.006, -13.415, -20.006, -25.369, -140.289, 0.000
-20.006, -7.963, -20.006, -15.720, -137.105, 0.000
-20.006, -10.827, -20.006, -20.940, -138.669, 0.000
-20.006, -14.945, -20.006, -27.845, -141.301, 0.000
-20.006, -9.493, -20.006, -18.548, -137.904, 0.000
-20.006, -9.061, -20.006, -17.759, -137.669, 0.000
-20.006, -4.080, -20.006, -8.205, -135.584, 0.000
-20.006, -2.314, -20.006, -4.677, -135.190, 0.000
-20.006, 4.903, -20.006, 9.832, -135.836, 0.000
-20.006, 20.045, -20.006, 35.317, -144.762, 0.000
-20.006, -1.412, -20.006, -2.857, -135.071, 0.000
-20.006, 12.121, -20.006, 23.191, -139.461, 0.000
-20.006, -5.570, -20.006, -11.138, -136.069, 0.000
-20.006, 8.316, -20.006, 16.380, -137.281, 0.000
-20.006, 6.590, -20.006, 13.112, -136.475, 0.000
-20.006, 5.727, -20.006, 11.444, -136.128, 0.000
-20.006, -8.551, -20.006, -16.818, -137.401, 0.000
-20.006, -2.471, -20.006, -4.992, -135.217, 0.000
-20.006, -10.277, -20.006, -19.964, -138.347, 0.000
-20.006, -8.708, -20.006, -17.108, -137.482, 0.000
-20.006, -11.533, -20.006, -22.177, -139.096, 0.000
-20.006, -10.356, -20.006, -20.104, -138.393, 0.000
-20.006, -9.297, -18.633, -18.781, -136.147, 0.000
-20.006, -7.414, -18.868, -15.088, -135.379, 0.000
-20.006, 1.765, -20.006, 3.570, -135.111, 0.000
-20.006, -2.079, -19.613, -4.244, -134.593, 0.000
-20.006, 0.431, -16.789, 0.947, -130.013, 0.000
-20.006, 7.296, -18.829, 14.873, -135.267, 0.000
-20.006, 8.904, -16.985, 18.742, -133.790, 0.000
